"INSTANT COFFEE TYPE,REGION,SUB REGION,Country,Country Code,Segment,Sub-segment,SBUX Segments,Manufacturer,Brand,Time,Volume in cups Sales,Value Sales Local"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,PRIVATE LABEL,COLES,01-09-2019,4717759,51329111"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,PRIVATE LABEL,COLES,01-10-2019,2845684,17446208"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,PRIVATE LABEL,COLES,01-10-2020,2574876,31739430"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,PRIVATE LABEL,COLES,01-11-2020,2296468,90573361"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,PRIVATE LABEL,COLES,01-11-2019,4573790,44139312"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,AVALANCHE COFFEE,AVALANCHE,01-12-2019,5719168,7012942"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,AVALANCHE COFFEE,AVALANCHE,01-01-2020,5288425,64840121"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,AVALANCHE COFFEE,AVALANCHE,01-02-2020,7807957,76396203"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,AVALANCHE COFFEE,AVALANCHE,01-03-2020,3604121,73256183"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,AVALANCHE COFFEE,AVALANCHE,01-04-2020,841412,21214779"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,AVALANCHE COFFEE,AVALANCHE,01-05-2020,5570436,58099479"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,AVALANCHE COFFEE,AVALANCHE,01-06-2020,1917293,38134398"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,AVALANCHE COFFEE,AVALANCHE,01-07-2020,3154503,80415769"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,AVALANCHE COFFEE,AVALANCHE,01-08-2020,3118564,86642871"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,AVALANCHE COFFEE,AVALANCHE,01-09-2020,8301904,82757957"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,AVALANCHE COFFEE,AVALANCHE,01-08-2019,402502,50954424"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,AVALANCHE COFFEE,AVALANCHE,01-09-2019,3113340,96400711"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,AVALANCHE COFFEE,AVALANCHE,01-10-2019,6374361,30429056"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,AVALANCHE COFFEE,AVALANCHE,01-10-2020,4560654,54134963"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,AVALANCHE COFFEE,AVALANCHE,01-11-2020,2096804,5264775"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,AVALANCHE COFFEE,AVALANCHE,01-11-2019,6039914,84149898"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,ALL OTHER,ALL OTHER,01-01-2019,7649951,55076570"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,ALL OTHER,ALL OTHER,01-02-2019,4002543,16987922"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,ALL OTHER,ALL OTHER,01-03-2019,8418446,71524857"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,ALL OTHER,ALL OTHER,01-04-2019,3172336,48024326"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,ALL OTHER,ALL OTHER,01-05-2019,1738416,44924480"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,ALL OTHER,ALL OTHER,01-02-2020,6819220,4887053"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,ALL OTHER,ALL OTHER,01-03-2020,6615326,19157911"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,ALL OTHER,ALL OTHER,01-04-2020,3295526,85219296"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,ALL OTHER,ALL OTHER,01-06-2019,6284629,88778042"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,ALL OTHER,ALL OTHER,01-07-2019,1893599,31672918"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,ALL OTHER,ALL OTHER,01-08-2019,5235820,54483133"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,ALL OTHER,ALL OTHER,01-09-2019,3256424,95308631"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,ALL OTHER,ALL OTHER,01-10-2019,4069476,66530336"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,PORTIONED NON SYSTEM,Soluble,ALL OTHER,ALL OTHER,01-11-2019,292544,76746769"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-01-2019,5533178,51191213"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-02-2019,1616054,54867679"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-03-2019,6101316,50559417"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-04-2019,1403263,74071466"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-05-2019,2645865,82292046"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-12-2019,8100235,11751971"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-01-2020,3294731,26804947"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-02-2020,3720252,14850987"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-03-2020,6560246,28141635"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-04-2020,6054800,67323368"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-05-2020,4102053,37369878"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-06-2020,8495732,25117149"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-07-2020,2148161,34262447"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-08-2020,3795854,72261053"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-09-2020,866657,4421894"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-06-2019,6511562,74809267"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-07-2019,7238518,92325138"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-08-2019,8089299,95597037"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-09-2019,6460165,70123409"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-10-2019,6915410,37751517"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-10-2020,3924720,8132829"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-11-2020,3660331,30663312"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,OLD TOWN,OLD TOWN,01-11-2019,2041569,77368878"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-01-2019,3563146,82030701"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-02-2019,6781511,22478327"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-03-2019,4794208,80613032"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-04-2019,7855468,93427276"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-05-2019,710948,72925177"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-12-2019,5707550,80099526"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-01-2020,1709025,91793437"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-02-2020,7729817,54504602"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-03-2020,2374371,87437922"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-04-2020,3946569,95639328"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-05-2020,7694615,64551614"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-06-2020,4961830,15723281"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-07-2020,2401324,74962997"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-08-2020,7595531,89124650"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-09-2020,1683462,1884586"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-06-2019,3913048,87866037"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-07-2019,3784633,7892474"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-08-2019,6282730,84980831"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-09-2019,8993555,39089714"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-10-2019,2530393,15575475"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-10-2020,4419407,28597329"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-11-2020,1510416,61233922"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESTLE,01-11-2019,8798214,61056636"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESCAFE,01-04-2019,5895614,76275736"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESCAFE,01-05-2019,8238316,15332042"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESCAFE,01-12-2019,6330799,32735700"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESCAFE,01-01-2020,1947603,92473401"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESCAFE,01-02-2020,4562251,3856689"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESCAFE,01-03-2020,3353471,74531048"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESCAFE,01-04-2020,2197496,73021742"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESCAFE,01-05-2020,1903119,73338997"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESCAFE,01-06-2020,2038147,30163708"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESCAFE,01-07-2020,770064,89073405"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESCAFE,01-08-2020,913500,21826009"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESCAFE,01-09-2020,6153936,9578639"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESCAFE,01-06-2019,6781968,19263280"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESCAFE,01-07-2019,1875185,93360394"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESCAFE,01-08-2019,4509504,75888312"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESCAFE,01-09-2019,379729,92911557"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESCAFE,01-10-2019,5320273,70259194"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESCAFE,01-10-2020,5201541,33503630"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESCAFE,01-11-2020,7979637,85832807"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,NESTLE,NESCAFE,01-11-2019,5293583,11454427"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-01-2019,8800025,83445322"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-02-2019,4893235,9560360"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-03-2019,8516696,10159649"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-04-2019,2222757,5292317"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-05-2019,1976950,68317180"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-12-2019,5220665,21916592"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-01-2020,5466186,5046443"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-02-2020,5579574,17615449"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-03-2020,6686562,23642858"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-04-2020,3398892,58333193"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-05-2020,294253,76103144"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-06-2020,7312620,56255786"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-07-2020,7422214,84007986"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-08-2020,1668583,8271702"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-09-2020,4449414,77026634"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-06-2019,6993268,29320161"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-07-2019,475105,38942789"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-08-2019,3888885,4025119"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-09-2019,3574152,30018165"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-10-2019,4444043,46812141"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-10-2020,6363282,95121462"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-11-2020,6382841,86425990"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,JDE,MOCCONA,01-11-2019,2720840,87486959"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-01-2019,7036045,40408666"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-02-2019,8531758,29039654"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-03-2019,6576396,15058212"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-04-2019,8881150,20915681"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-05-2019,6786153,42753061"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-12-2019,4717477,59422536"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-01-2020,2962417,99281549"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-02-2020,5346462,7634235"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-03-2020,2286171,75158906"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-04-2020,5924792,36345995"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-05-2020,2533367,32244976"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-06-2020,7451074,73515993"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-07-2020,1045791,62082380"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-08-2020,8632554,37880608"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-09-2020,3858103,48858553"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-06-2019,8783104,75282182"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-07-2019,2170024,55508351"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-08-2019,7479949,41603258"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-09-2019,1511780,16367117"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-10-2019,830129,19414001"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-10-2020,4552955,77687429"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-11-2020,7820058,32546233"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ASSOCIATED BRITISH FOODS,JARRAH,01-11-2019,1379754,84682327"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-01-2019,7092548,31826057"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-02-2019,3770081,29171238"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-03-2019,6561452,55329985"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-04-2019,553240,14459800"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-05-2019,306725,84232349"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-12-2019,2626112,66020185"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-01-2020,7935639,71028487"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-02-2020,8561928,70432047"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-03-2020,7861861,32836830"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-04-2020,1892818,15422835"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-05-2020,2769905,4324226"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-06-2020,5068937,62291570"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-07-2020,1334091,24813391"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-08-2020,2992133,93942158"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-09-2020,7129057,75726171"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-06-2019,8081280,67292176"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-07-2019,4435776,85651007"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-08-2019,6648087,73607767"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-09-2019,6416537,14451281"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-10-2019,6302256,17085095"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-10-2020,157183,39119680"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-11-2020,771075,17275073"
"MIX,AOA,OCEANIA,AUSTRALIA,AU,INSTANT,NON PORTIONED,Soluble,ALL OTHER,ALL OTHER,01-11-2019,6089866,77107907"
"NOT APPLICABLE,AOA,OCEANIA,AUSTRALIA,AU,PORTIONED COFFEE,SENSEO,Other Syst,JDE,MOCCONA,01-02-2020,8731160,86302721"
